株式会社スパイラルアップ	1140001038017	1	http://spiral-up.jp/inquiry/index.html	http://spiral-up.jp	info@spiral-up.jp	06-6281-1226	5410053	大阪府	大阪市中央区本町４丁目８番１号ＳＤ本町ビル７０２号	大阪府大阪市中央区本町４丁目８番１号ＳＤ本町ビル７０２号	サービス業を対象とする経営支援・トレーニング企業	2011年5月に設立された大阪府に拠点を置くサービス業を対象とする経営支援・トレーニング企業です。同社は映像ソフト販売事業や企業内トレーニングアウトソーシング事業、出版事業を展開しており、人材・アウトソーシング、小売・販売・卸売、コンサルティング、メディア・出版、企業研修、書籍・メディア販売、出版、経営コンサルの業界において活動しています。	コンサルティング	経営コンサル
株式会社ＫＢＳ創研	1140001053882	1	https://www.kbsbiz.com/contact/	https://www.kbsbiz.com/company/		06-6423-5561	6610003	兵庫県	尼崎市富松町３丁目１番５号	兵庫県尼崎市富松町３丁目１番５号	観光業に特化した経営コンサルタント企業	兵庫県に拠点を置く観光業に特化した経営コンサルタント企業です。2004年に設立され、ビジネス研修セミナー運営事業、営業支援サービス事業、マニュアル作成事業、経営研修事業などを提供しております。人材・アウトソーシング、その他サービス、コンサルティング、企業研修、販促コンサル、経営コンサルなどの業界において、総合的なソリューションを提供しています。	コンサルティング	経営コンサル
株式会社ＩＳＳＥＩ	1140001099942	15	http://isseigroup.com/contact/	http://isseigroup.com/about/		078-855-8681	6500022	兵庫県	神戸市中央区元町通３丁目９番４号	兵庫県神戸市中央区元町通３丁目９番４号	飲食店を経営し、トータルプロデュースを行う企業	兵庫県に位置し、飲食店を経営し、トータルプロデュースを行う企業です。同社は、店舗デザイン企画事業、海鮮レストランの運営事業、および肉料理専門店の運営事業に従事しています。主要な業界は建設、広告・制作、飲食・外食、食品、コンサルティングであり、特に寿司、食肉、デザイン、居酒屋・飲み屋、店舗デザイン、経営コンサル、その他外食に力を注いでいます。	コンサルティング	経営コンサル
株式会社ＭＹＡコンサルティング	1140001108694	6	https://mya-consulting.jp/contact.php	https://mya-consulting.jp/company/	info@mya-consulting.jp	078-599-5660	6500023	兵庫県	神戸市中央区栄町通２丁目４番１３号神栄ビル４０４	兵庫県神戸市中央区栄町通２丁目４番１３号神栄ビル４０４	企業経営に関するアドバイスを提供する会社	2018年1月9日に兵庫県で設立され、企業経営に関するアドバイスを提供する会社です。主な事業内容は、人事制度アドバイザリー事業、財務アドバイザリー事業、ビジネス承継支援事業、営業支援サービス事業です。その他サービス、コンサルティング、財務コンサル、組織コンサル、経営コンサルなどの業界で活動しています。	コンサルティング	経営コンサル
有限会社ユアブレーン	1140002051464	7	http://your-brain.onoe-kaikei.com/contact/	http://your-brain.onoe-kaikei.com/company/	info@onoe-kaikei.com	079-288-3811	6700952	兵庫県	姫路市南条５２７番地１	兵庫県姫路市南条５２７番地１	経営支援企業が提供する戦略マネジメントゲームで、経営をリアルな体験が可能	兵庫県に位置し、1972年4月に設立された経営支援企業です。同社は、経営をリアルな体験が可能な戦略マネジメントゲームを提供しており、エンタメ・娯楽、コンサルティング、イベント、経営コンサルの産業で活動しています。また、イベントプランニング事業、イベント企画・運営事業も行っています。	コンサルティング	経営コンサル
株式会社トップ経営研究所	1150001016723	1	http://www.cam-jp.info/contact/	https://www.cam-jp.info/access/		06-6253-8851	5420083	大阪府	大阪市中央区東心斎橋１丁目４番１号オリエンタル東心斎橋ビル８階	大阪府大阪市中央区東心斎橋１丁目４番１号オリエンタル東心斎橋ビル８階	ビジネスコンサルタント主に運営や不動産に関するアドバイスを提供する	2011年1月に大阪府に設立され、ビジネスコンサルタントとして活動しています。同社は主に運営や不動産に関するアドバイスを提供し、研修セミナー事業や資金管理支援事業にも取り組んでいます。人材・アウトソーシング、コンサルティング、セミナー、財務コンサル、資産運用コンサル、経営コンサル、不動産コンサルの業界で活躍しています。	コンサルティング	経営コンサル
株式会社リーム中産連	1180001018618	2	https://www.riim.co.jp/%E3%83%AA%E3%83%BC%E3%83%A0%E4%B8%AD%E7%94%A3%E9%80%A3/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%81%9B/	https://www.riim.co.jp	info@riim.co.jp	052-931-6400	4610011	愛知県	名古屋市東区白壁３丁目１２番１３号	愛知県名古屋市東区白壁３丁目１２番１３号	企業や団体の海外展開を支援するコンサルティング企業	愛知県に本社を置き、企業や団体の海外展開を支援するコンサルティング企業です。1969年5月に設立され、主な事業としては、セミナー企画・運営事業、海外ビジネスアドバイザリー事業、経営研修事業を展開しています。人材・アウトソーシング、コンサルティング、企業研修、セミナー、経営コンサルなどの業界で幅広いサービスを提供しています。	コンサルティング	経営コンサル
株式会社リオ	1180001041842	39	https://www.rio.ne.jp/contact/	https://www.rio.ne.jp/corporate/	info@rio.ne.jp	052-433-2217	4500002	愛知県	名古屋市中村区名駅３丁目２５番９号	愛知県名古屋市中村区名駅３丁目２５番９号	システム開発や経営コンサルティングに従事する企業	愛知県を拠点にシステム開発や経営コンサルティングに従事する企業です。同社は広告・制作、IT、人材・アウトソーシング、教育など多岐にわたる業界で活動しており、1984年3月1日に設立されました。主な事業としては、人工知能技術開発事業、教材制作事業、ウェブサイトのコンサルティング事業、研修セミナー事業、Webサイト管理代行事業、企業内トレーニングアウトソーシング事業、教育教材制作事業などがあります。	コンサルティング	経営コンサル
株式会社フォスター	1180001056205	4	https://www.foster.in/contact	https://www.foster.in/		052-781-6909	4640807	愛知県	名古屋市千種区東山通５丁目２０番地１	愛知県名古屋市千種区東山通５丁目２０番地１	企業に経営コンサルティングやマネジメント講座を提供している企業	2005年10月に設立された愛知県に拠点を置く企業です。同社は、人材・アウトソーシング、コンサルティング、企業研修、経営コンサルの業界で活躍しており、企業に経営コンサルティングやマネジメント講座を提供することを専門としています。また、企業内トレーニングアウトソーシング事業も展開しています。	コンサルティング	経営コンサル
株式会社フロンティア	1180001059694	156	https://www.frontier-coltd.co.jp/contact/index.html	https://www.frontier-coltd.co.jp/company/company-outline		052-962-2222	4610001	愛知県	名古屋市東区泉１丁目１９番８号	愛知県名古屋市東区泉１丁目１９番８号	経営コンサルティングや介護福祉施設のメンテナンスおよび人材派遣などを手掛ける企業		コンサルティング	経営コンサル
株式会社エム・ワイ・エムコーポレーション	1180001077291	15	https://mym-d.co.jp/contact/	https://mym-d.co.jp/		052-253-7001	4610005	愛知県	名古屋市東区東桜１丁目９番１９号成田栄ビル５階	愛知県名古屋市東区東桜１丁目９番１９号成田栄ビル５階	経営戦略支援や市場調査を行うマーケティング企業	愛知県を拠点にし、経営戦略支援や市場調査を行うマーケティング企業です。同社はマーケティングコンサルティング事業、市場リサーチ事業、人材戦略コンサルティング事業を展開しており、1995年に創立されました。その他サービス、コンサルティング、販促コンサル、組織コンサル、研究・調査・リサーチ、経営コンサルという業界で事業を展開しています。	コンサルティング	経営コンサル
株式会社洪志経営	1180001089122	1	http://skky.biz/contact/index.html	http://www.kohshi.biz/		052-446-8790	4500002	愛知県	名古屋市中村区名駅３丁目２５番９号	愛知県名古屋市中村区名駅３丁目２５番９号	中小企業のコンサルティング事業を行っている企業	愛知県に拠点を置き、中小企業のコンサルティング事業を展開しています。主な業務は会計・税務アドバイザリーであり、2010年に設立されました。士業、コンサルティング、会計士、経営コンサル業界で活動しています。	コンサルティング	経営コンサル
中部トラスト株式会社	1180001091342	2	http://chubu-trust.co.jp/info/contact.html	https://chubu-trust.co.jp/		06-6720-9700	5320011	大阪府	大阪市淀川区西中島３丁目１０番１３号	大阪府大阪市淀川区西中島３丁目１０番１３号	飲食ビジネスを軸に、事業再生や資金管理などを支援する企業	大阪府に位置する飲食ビジネスを軸に、事業再生や資金管理などを支援する企業です。2010年12月に設立され、その他サービス業および経営コンサルティング業を営んでいます。中部トラスト株式会社は、ビジネス承継支援事業に特化しており、独自の知識と経験を活かして顧客の成功を追求しています。	コンサルティング	経営コンサル
株式会社バース	1180001096861	2	http://www.proceed-inc.com/contact/	http://www.proceed-inc.com/birth			9300955	富山県	富山市天正寺１２８１番地	富山県富山市天正寺１２８１番地	ピアノ・リトミック教室と経営コンサルティング企業	富山県を拠点にするピアノ・リトミック教室と経営コンサルティング企業です。楽器教室運営事業を専門とし、1999年11月に設立されました。教育、コンサルティング、各種スクール・教室、経営コンサルの業界に位置しています。	コンサルティング	経営コンサル
株式会社レガーレ	1180001121495	0	https://sales-training.nagoya/contact	https://legarecafe.com/	info@sales-training.nagoya	052-228-8095	4600008	愛知県	名古屋市中区栄３丁目７番４号トーシンサクラビル１０階	愛知県名古屋市中区栄３丁目７番４号トーシンサクラビル１０階			コンサルティング	経営コンサル
株式会社アンドデザインラボ	1180001126569	21	https://shg-jp.com/contact.php	https://dz-holdings.com/index.html		052-485-6122	4500002	愛知県	名古屋市中村区名駅１丁目１番１号ＪＰタワー名古屋２１Ｆ	愛知県名古屋市中村区名駅１丁目１番１号ＪＰタワー名古屋２１Ｆ	住宅建設や経営コンサルティングなどを行う企業	2017年2月14日に設立された愛知県を拠点とする企業です。同社は住宅建設や経営コンサルティングなどの事業を展開しており、主にビルマネジメント事業に従事しています。建設、不動産、コンサルティング、住宅建築・開発、不動産管理、経営コンサル、不動産賃貸・仲介など幅広い業界で活動しています。	コンサルティング	経営コンサル
株式会社ＭＣＫ	1180001132815	0	https://www.mck-tt.com/contact	https://www.mck-tt.com		052-756-2909	4901111	愛知県	あま市甚目寺郷前２８番地	愛知県あま市甚目寺郷前２８番地	業務分析、設計、運営などのコンサルタント事業を行う企業	2018年6月29日に設立された愛知県に拠点を置く企業であり、業務分析、設計、運営などのコンサルタント事業を行っています。主な業務としては、給与処理アウトソーシング事業と経営コンサルティング事業を展開しており、人材・アウトソーシング、コンサルティング、人材派遣、経営コンサルの産業に従事しています。	コンサルティング	経営コンサル
カスタマイト株式会社	1180301008013	1	http://www.customite.com/contact	http://www.customite.com/	info@customite.com	052-908-4070	4640027	愛知県	名古屋市千種区新池町１丁目２１番地	愛知県名古屋市千種区新池町１丁目２１番地	経営・金融コンサル企業	愛知県に拠点を構える経営・金融コンサル企業です。2001年5月に設立され、マーケティングコンサルティング事業、海外ビジネスアドバイザリー事業、ウェブサイトのコンサルティング事業、経営学校運営事業を展開しています。主に人材・アウトソーシング、教育、コンサルティング、企業研修、ITコンサルなどの業界で活動し、各種スクール・教室や販促コンサル、資産運用コンサルなどのサービスも提供しています。	コンサルティング	経営コンサル
エムジーホールディングス株式会社	1180301028176	21	https://www.mgholdings.co.jp/contact/	https://www.mgholdings.co.jp/corporate-info/overview/		0563-55-5888	4450035	愛知県	西尾市花蔵寺町宮後１７番地３	愛知県西尾市花蔵寺町宮後１７番地３	ノウハウを活かし経営コンサルティングも手掛けるグループ企業運営企業	2015年6月に創立された愛知県に拠点を置くグループ企業運営企業です。同社はコンサルティングと経営コンサルのノウハウを活かし、グループ企業の経営事業に取り組んでいます。	コンサルティング	経営コンサル
株式会社ブライツ・ワン	1190001004773	1	http://www.brightz-one.com/contact.html	http://www.brightz-one.com/	info@brightz-one.com	059-253-7037	5140027	三重県	津市大門７番１５号	三重県津市大門７番１５号	業務改善や研修に特化した企業	三重県に位置する業務改善や研修に特化した企業で、2009年7月に設立されました。同社の主な事業は、営業支援サービス事業、研修セミナー事業、人材戦略コンサルティング事業、環境アドバイザリー事業、経営研修事業などです。主要な業界は人材・アウトソーシング、コンサルティング、環境コンサル、企業研修、セミナー、組織コンサル、経営コンサルなどです。	コンサルティング	経営コンサル
株式会社エークリエイト	1190001007867	0	http://acreate.jp/contact/contact.html	http://acreate.jp/index.html	info@acreate.jp	0596-64-8100	5160014	三重県	伊勢市楠部町２４８番地１	三重県伊勢市楠部町２４８番地１	事業支援や商業支援、製品セーフティ支援サービスを提供する企業	2009年2月に設立された三重県を拠点にする企業であり、事業支援や商業支援、製品セーフティ支援のサービスを提供しています。主な業務は研修セミナー事業であり、人材・アウトソーシング、コンサルティング、製造業コンサル、経営コンサルなどの業界で活動しています。	コンサルティング	経営コンサル
株式会社丸高	1200001028052	1	http://gifumaru.jp/contact/	http://gifumaru.jp/		058-264-0219	5008042	岐阜県	岐阜市末広町８２番地	岐阜県岐阜市末広町８２番地	観光地のお土産品を開発し、販売を行う卸売企業	岐阜県に位置する卸売企業であり、観光地のお土産品の開発と販売を行っています。1969年に設立され、商品開発事業とクラフト販売事業を中心に展開しています。また、生活用品および美術品・工芸品の他、コンサルティングや経営コンサルなど、幅広い業界で活動しています。	コンサルティング	経営コンサル
ＶＩホールディング株式会社	1200001034595	5	https://vi-gene.co.jp/contact/index/	https://vi-hd.com/about/company/		058-267-0020	5008847	岐阜県	岐阜市金宝町３丁目５番地	岐阜県岐阜市金宝町３丁目５番地			コンサルティング	経営コンサル
シナジー経営株式会社	1210001015058	6	https://kkr-group.com/inquirys	https://kkr-group.com/	contact@kkr-group.com	0776-58-2470	9100837	福井県	福井市高柳３丁目４６０６番地	福井県福井市高柳３丁目４６０６番地	経営や人事などに関するコンサルティングを提供する企業	福井県を拠点に、経営や人事などに関するコンサルティングを提供する企業です。2013年1月に設立され、人事制度アドバイザリー事業、セミナー企画・運営事業、研修セミナー事業、経営研修事業などを展開しています。主要業種は人材・アウトソーシング、教育、コンサルティング、企業研修、セミナー、各種スクール・教室、組織コンサル、経営コンサルです。	コンサルティング	経営コンサル
株式会社金沢商業活性化センター	1220001002105	7	https://www.kanazawa-tmo.co.jp/?page_id=910	https://www.kanazawa-tmo.co.jp/		076-224-8112	9200961	石川県	金沢市香林坊２丁目４番３０号	石川県金沢市香林坊２丁目４番３０号	商店街や公共施設のコンサルティングを提供する企業	石川県に拠点を置く企業です。商店街や公共施設のコンサルティングを提供しており、ショッピングセンター運営事業、イベントプランニング事業、マーケティングコンサルティング事業など、幅広い業務を展開しています。1998年10月に創立され、建設、IT、エンタメ・娯楽、小売・販売・卸売、コンサルティングなどの業界で活動しています。	コンサルティング	総合系コンサル
朝日会計コンサルティング株式会社	1220001002773	14	https://www.tax-asahi.co.jp/contact	https://www.tax-asahi.co.jp/	asahi@spacelan.ne.jp	076-291-8678	9218013	石川県	金沢市新神田４丁目１番５号	石川県金沢市新神田４丁目１番５号	ビジネス支援・アドバイザリー企業	石川県を拠点にするビジネス支援・アドバイザリー企業です。同社は税務アドバイザリー事業、ビジネス承継支援事業、営業支援サービス事業、相続アドバイザリー事業、会計・税務アドバイザリー事業、財務・会計業務アウトソーシング事業を主に展開しています。士業、人材・アウトソーシング、その他サービス、コンサルティングなどの幅広い業界において、税理士、会計士、事務処理代行、人材派遣、資産運用コンサル、経営コンサルなどのサービスを提供しています。	コンサルティング	経営コンサル
株式会社押田会計	1230001000529	3	https://www.oshidakaikei.com/inquiry	https://www.oshidakaikei.com/		076-452-2555	9318435	富山県	富山市小西１１６番地１	富山県富山市小西１１６番地１	アカウンティングやタックスの相談に対応する「ありがとう村」の運営を担う企業	富山県に拠点を置き、アカウンティングやタックスの相談に対応する「ありがとう村」の運営を担う企業です。同社は税務アドバイザリー事業、医療情報サービス事業、ライフプランアドバイザリー事業、医療開業支援業などを主要な業務としており、士業、医療・製薬・福祉、コンサルティングなどの多様な業種に関与しています。押田会計は、税理士、その他医療・福祉、起業コンサル、資産運用コンサル、経営コンサル、その他コンサルなどのサービスを提供しています。	コンサルティング	経営コンサル
有限会社ライフプラン研究所	1230002003893	1	http://lifeplan-labo.co.jp/contact/	http://lifeplan-labo.co.jp/	niwa@lifeplan-labo.co.jp	076-441-6774	9300887	富山県	富山市五福３６９６番地５	富山県富山市五福３６９６番地５	経営や相続に関するアドバイスを提供する企業	1997年3月に富山県に設立され、経営や相続に関するアドバイスを提供する企業です。同社は資産管理アドバイザリー事業、ビジネス承継支援事業、相続アドバイザリー事業、ライフプランアドバイザリー事業を展開しており、主要な業界は人材・アウトソーシング、その他サービス、コンサルティング、企業研修、資産運用コンサル、経営コンサル、不動産コンサルなどです。	コンサルティング	経営コンサル
株式会社ビジネスブレイン	1240001012985	0	http://bba-japan.sakura.ne.jp/contact.html	http://bba-japan.sakura.ne.jp/	kazuo419@aurora.ocn.ne.jp	082-238-8506	7330004	広島県	広島市西区打越町１１番８－１１０３号	広島県広島市西区打越町１１番８－１１０３号	企業経営や人材のコンサルティングを提供する会社	1998年に広島県で設立され、企業経営や人材のコンサルティングを提供しています。同社は、人事制度アドバイザリー事業、海外ビジネスアドバイザリー事業、人材戦略コンサルティング事業などの業務を展開しており、主にコンサルティング、総合系コンサル、組織コンサル、その他コンサルの分野で活動しています。	コンサルティング	総合系コンサル
株式会社アイピック	1240001015154	1	http://www.aipick.co.jp/form/index.html	http://aipick.site/		082-568-7666	7300035	広島県	広島市中区本通７番２９号	広島県広島市中区本通７番２９号	企業の支援に特化したコンサルティング企業	2001年8月に広島県に設立された企業の支援に特化したコンサルティング企業です。主な事業内容は、セミナー企画・運営事業、研修セミナー事業、講義者派遣事業などです。人材・アウトソーシング、コンサルティング、セミナー、人材派遣、経営コンサルの業界で幅広く活動しています。	コンサルティング	経営コンサル
株式会社ビー・アングル	1240001016152	21	http://be-an.jp/cgi-def/admin/C-007/contact2015/visit/form_submit.pl	http://www.be-an.jp/		082-503-6400	7330012	広島県	広島市西区中広町２丁目２５番２０号	広島県広島市西区中広町２丁目２５番２０号	家電量販店向け販売促進戦略を立案する企業	広島県を拠点に、家電量販店向けの販売促進戦略を立案する企業です。1998年5月に設立され、広告・制作、コンサルティング、広告制作、紙媒体印刷、経営コンサルの業界で活動しています。主な事業は店頭広告制作事業とポスタープリント事業です。	コンサルティング	経営コンサル
株式会社ヒューモ	1240001019832	28	http://www.hu-mo.co.jp/contact/	http://www.hu-mo.co.jp/		082-504-5080	7300031	広島県	広島市中区紙屋町２丁目２番２号	広島県広島市中区紙屋町２丁目２番２号	医療・介護・都市開発コンサルティング企業	広島県に拠点を置く医療・介護・都市開発コンサルティング企業です。2008年6月に設立され、保育施設運営事業、セキュリティアドバイザリー事業、市場リサーチ事業、DVD制作サービス事業、医療開業支援業などさまざまな業務を展開しています。主な業界は広告・制作、生活関連サービス、その他サービス、教育、コンサルティングなどです。	コンサルティング	経営コンサル
株式会社エム・アイ・シー・コンサルティング	1240001019865	5	https://www.micconsulting.jp/contact/	https://micconsulting.jp/		082-222-3191	7300004	広島県	広島市中区東白島町１２番地１５	広島県広島市中区東白島町１２番地１５	企業に対し経営のアドバイスを行い、セミナー・研修も提供するコンサルティング企業	広島県に拠点を置く企業です。企業に対して経営のアドバイスを行い、セミナー・研修も提供しているコンサルティング企業として知られています。営業支援サービス事業や人材戦略コンサルティング事業を展開し、人材・アウトソーシング、コンサルティング、企業研修、組織コンサル、経営コンサルなどの業界で幅広い活動をしています。2008年6月に設立されました。	コンサルティング	経営コンサル
株式会社日本マネジメント	1240001032901	1	https://fs222.formasp.jp/u538/form1/	http://www.jmb-w.co.jp/	info@jmb-w.co.jp	084-923-8731	7200072	広島県	福山市吉津町６番１６－１０１号	広島県福山市吉津町６番１６－１０１号	経営コンサルティングを提供し、ISO認証取得や事業計画策定支援などを行う企業	広島県に本社を置く1980年設立の企業です。同社は経営コンサルティングを提供し、ISO認証取得や事業計画策定支援などを行っています。また、人事管理ソフトウェア開発事業、販売管理ソフトウェア開発事業、企業内トレーニングアウトソーシング事業、講義者派遣事業、経営研修事業など、多岐にわたる業務を展開しています。同社はIT、人材・アウトソーシング、コンサルティング、Webアプリ・サービス運営、企業研修、人材派遣、組織コンサル、経営コンサルの業界で活躍しています。	コンサルティング	経営コンサル
みらい株式会社	1240001050259	24	https://go-mirai.jp/contact/	https://go-mirai.jp/	contact@go-mirai.jp	082-535-5231	7300022	広島県	広島市中区銀山町３番１号	広島県広島市中区銀山町３番１号	自治体等に向けて、IOT装置の導入支援などの経営アドバイスを提供する企業	広島県を拠点に、自治体等に向けてIOT装置の導入支援などの経営アドバイスを提供する企業です。2016年12月1日に設立され、教育支援事業、マーケティングコンサルティング事業、農業支援事業、ビジネスマッチングサービス事業を展開しています。人材・アウトソーシング、教育、コンサルティングなどの幅広い産業に関与しており、経営コンサルや販促コンサルに加え、塾・予備校や企業研修など、多岐にわたる事業展開を行っています。	コンサルティング	経営コンサル
有限会社ワークスブレイン	1240002020839	3	http://www.e-wb.net/toiawase.html	https://www.e-wb.net/index.html	info@e-wb.net	082-297-6070	7330022	広島県	広島市西区天満町１６番７号	広島県広島市西区天満町１６番７号	経営支援・ITサポートの企業	1999年9月に広島県に設立された経営支援・ITサポートの企業です。主な事業内容はセミナー企画・運営事業、相続アドバイザリー事業、システムインテグレーション事業などで、IT、人材・アウトソーシング、コンサルティング、Webマーケコンサル、Webアプリ・サービス運営、セミナー、資産運用コンサル、経営コンサルなど多岐にわたる業界で活躍しています。	コンサルティング	経営コンサル
経営状況分析センター西日本株式会社	1250001004247	3	http://www.kjbc.co.jp/modules/pages/index.php?content_id=2	http://www.kjbc.co.jp/		0836-38-3781	7550036	山口県	宇部市北琴芝１丁目６番１０号	山口県宇部市北琴芝１丁目６番１０号	建設業者の分析を手掛ける公共工事入札の企業	山口県に本社を構える2004年9月に設立された企業です。同社は、建設業者の分析を手掛ける公共工事入札の企業であり、コンサルティングと経営コンサルの分野で活動しています。	コンサルティング	経営コンサル
株式会社ＢｔｏＢホールディングス	1260001009369	22	https://btob-holdings.co.jp/contact/	http://btob-holdings.co.jp/		0120-974-289	7000023	岡山県	岡山市北区駅前町１丁目８番１号	岡山県岡山市北区駅前町１丁目８番１号	企業がビジネスを成功させるための支援をする企業	2006年8月に岡山県で設立されました。同社は通信・PC、広告・制作、人材・アウトソーシング、コンサルティングなどの業界で事業展開しています。主な業務には、事務職種の人材派遣事業、パソコンメンテナンス事業、複合機流通販売事業、企業内トレーニングアウトソーシング事業が含まれています。株式会社ＢｔｏＢホールディングスは、企業がビジネスを成功させるための支援に取り組んでいます。	コンサルティング	経営コンサル
リベラルマーケティング株式会社	1260001027478	9	https://liberal-marketing.com/partner/contact/	https://liberal-marketing.com/about		050-5306-5033	1500036	東京都	渋谷区南平台町１３番１０号ＡｒｒｏｍｉｃＢｌｄｇ．１Ｆ	東京都渋谷区南平台町１３番１０号ＡｒｒｏｍｉｃＢｌｄｇ．１Ｆ	広告やWeb制作などのコンサルティングを提供する企業	岡山県に所在する広告やWeb制作などのコンサルティングを提供する企業です。2014年8月に設立され、広告・制作、IT、コンサルティング、Webアプリ・サービス運営、Web制作、経営コンサルの業界で活動しています。また、インターネットポータルサイト運営事業も展開しています。	コンサルティング	経営コンサル
株式会社ミエルカ	1280001006439	0	http://www.mieruca.jp/contact_form/	https://www.mieruca.jp/overview/		082-509-3322	7330003	広島県	広島市西区三篠町３丁目６番５号	広島県広島市西区三篠町３丁目６番５号	経営や人事に関するアドバイザリー業務を行う企業	2013年3月に広島県に設立された企業であり、経営や人事に関するアドバイザリー業務を行っています。主な事業には、経済分析、企業内トレーニングアウトソーシング、人材戦略コンサルティング、クレジットチェックが含まれています。金融、人材・アウトソーシング、その他サービス、コンサルティングなどの多岐にわたる業界をカバーしています。	コンサルティング	経営コンサル
株式会社クロスエイジ	1290001024836	34	https://crossage.com/contact/	https://crossage.com/company/		092-985-6266	8100004	福岡県	福岡市中央区渡辺通５丁目１０番１８号	福岡県福岡市中央区渡辺通５丁目１０番１８号	商品の流通や生産者を重視した農業プロデュース企業	福岡県を拠点とする商品の流通や生産者を重視した農業プロデュース企業であり、2005年3月に設立されました。同社の主な業務はブランド戦略策定事業、商品開発事業、農業支援事業であり、その他サービス、コンサルティング、販促コンサル、経営コンサルなどの産業に従事しています。	コンサルティング	経営コンサル
株式会社ビズ・ナビ＆カンパニー	1290001025611	1	http://www.biznavi.co.jp/contact	http://www.biznavi.co.jp/		092-761-6130	8100042	福岡県	福岡市中央区赤坂１丁目１３番１０号	福岡県福岡市中央区赤坂１丁目１３番１０号	中小企業に特化した経営コンサルティング企業	福岡県を拠点に中小企業に特化した経営コンサルティング企業です。2006年11月に設立され、人材・アウトソーシング、コンサルティング、企業研修などの業界で営業支援サービス事業、職業相談事業、経営研修事業を提供しています。	コンサルティング	経営コンサル
株式会社トモニ	1290001076349	2	https://ssl-send.jp/www.ykrk-tomoni.com/contact.html	http://www.ykrk-tomoni.com/		092-938-3721	8112317	福岡県	糟屋郡粕屋町長者原東２丁目１４番１号	福岡県糟屋郡粕屋町長者原東２丁目１４番１号	山内経営労務研究所は、労務管理や経営相談を提供する企業	福岡県に位置する2017年1月13日に設立された経営コンサルティング事業を行う企業です。山内経営労務研究所の主な業務は、労務管理や経営相談を提供することです。コンサルティングや経営コンサル業界においてトップの企業として、幅広いクライアントに対して優れたサービスを提供しています。	コンサルティング	経営コンサル
有限会社アルブローコンサルティング	1290002001339	2	http://arbra.co.jp/contact-us/	http://arbra.co.jp/	info@arbra.co.jp	092-523-1677	8100014	福岡県	福岡市中央区平尾３丁目２２番３号平丘ビル２Ｆ	福岡県福岡市中央区平尾３丁目２２番３号平丘ビル２Ｆ	保育施設の設備整備について相談に乗る企業	福岡県を拠点に保育施設の設備整備について相談に乗る企業であり、1991年9月に設立されました。同社は教育支援事業を展開する一方、教育、コンサルティング、塾・予備校、経営コンサルの分野でも活動しています。	コンサルティング	経営コンサル
株式会社日本統計センター	1290801002883	55	http://www.nihon-toukei.co.jp/contact/	https://www.nihon-toukei.co.jp/company/	homepage@nihon-toukei.co.jp	03-3847-1701	8020005	福岡県	北九州市小倉北区堺町１丁目２番１６号	福岡県北九州市小倉北区堺町１丁目２番１６号	企業がシンクタンク能力を利用して、経営やシステム開発を行っている	福岡県に所在する企業であり、シンクタンク能力を活かして経営やシステム開発を行っています。データ管理システム構築事業、マーケティングコンサルティング事業、シミュレーションソフトウェア開発事業を主要な業務としており、1961年5月27日に設立されました。IT、コンサルティング、Webアプリ・サービス運営、販促コンサル、受託開発、経営コンサルの業界で活動しています。	コンサルティング	経営コンサル
株式会社イデアルライフ	1290801021347	39	http://ideal-life.co.jp/contact/	http://ideal-life.co.jp/company/	il-info@ideal-life.co.jp	093-383-6333	8020005	福岡県	北九州市小倉北区堺町２丁目１番１号	福岡県北九州市小倉北区堺町２丁目１番１号	企業の財務相談や法人保険代理店業務を行う会社	福岡県に位置する企業です。同社は、主に企業の財務相談や法人保険代理店業務に従事しています。財務アドバイザリー事業、ビジネス承継支援事業、保険アドバイザリー事業を担当し、金融、その他サービス、コンサルティング、財務コンサル、保険代理店、その他サービス、資産運用コンサルの業界に属しています。	コンサルティング	財務コンサル
有限会社旺信	1290802006933	4	https://ohshin-trust.co.jp/contact/	https://ohshin-trust.co.jp/		093-953-9933	8020001	福岡県	北九州市小倉北区浅野１丁目２番３９号クルーズ浅野ビル２０３	福岡県北九州市小倉北区浅野１丁目２番３９号クルーズ浅野ビル２０３	経営支援や保険代理業を営む企業	福岡県を拠点に経営支援や保険代理業を営む企業です。2000年9月に設立され、ブランド戦略策定事業、損害保険エージェント事業、ビジネス承継支援事業、保険アドバイザリー事業などを展開しています。金融、その他サービス、コンサルティングなどの業界で活動し、コスト削減コンサル、医療コンサル、財務コンサル、販促コンサル、保険代理店、資産運用コンサル、経営コンサルなどのサービスを提供しています。	コンサルティング	経営コンサル
株式会社エネフィット	1310001004109	11	http://djkyokai.com/contact.html	https://ene-fit.co.jp/company/#profile	fukuoka@djmente.com	092-292-1290	8120016	福岡県	福岡市博多区博多駅南３丁目２番３号	福岡県福岡市博多区博多駅南３丁目２番３号	省エネ・省コストのコンサルティングを提供する企業	福岡県に拠点を置く省エネ・省コストのコンサルティングを提供する企業です。2007年5月に設立され、主な業務としては、電気設備メンテナンス事業、工場向け自動化機器卸売事業、LED照明設備施工事業、照明器具卸売事業、照明設備販売事業などを展開しています。主要業界は工事・土木、機械、生活用品、コンサルティングであり、産業用電気設備工事、その他電気設備工事、その他機械、経営コンサル、照明器具に関連する事業を行っています。	コンサルティング	経営コンサル
