株式会社グローバル・デイリー	56	経営コンサル	https://www.gldaily.com/contact/	https://www.gldaily.com/	訪日外国人を呼び込む事業を行う企業	東京都に所在する訪日外国人を呼び込む事業を行う企業です。2013年12月に設立され、広告・制作、エンタメ・娯楽、コンサルティング、観光・宿泊・レジャー、景観地運営、コンテンツ制作、イベント、経営コンサルの業界で活動しています。メディアコンテンツ制作事業、イベントプランニング事業、イベントプロデュース事業、ビデオプロダクション事業、観光振興事業を主な事業内容と
トキワコーポレーション株式会社	28	経営コンサル	http://www.tokiwa.biz/home/contact/index_ss.html	https://www.tokiwa.biz/home/company/	飲食店開業支援企業	2015年9月に設立された東京都に拠点を置く飲食店開業支援企業です。同社はコンサルティングと経営コンサルの業界で活動しています。
株式会社スコラ・コンサルト	22	総合系コンサル	https://scholar.web-tools.biz/inquiry/	https://www.scholar.co.jp/company/overview	企業・組織の文化改革をサポートするコンサルティングファーム企業	東京都に拠点を置くコンサルティングファーム企業です。1986年に設立され、企業・組織の文化改革をサポートすることを専門としています。主な事業として、研修セミナー、企業内トレーニングアウトソーシング、人材戦略コンサルティング、講義者派遣を提供しており、人材・アウトソーシング、コンサルティング、総合系コンサルの市場で活動しています。
アッシュウェイブ株式会社	29	経営コンサル	http://www.achewave.co.jp/contact/	https://www.achewave.co.jp/	業務改革やプロジェクト運用を支援する企業	2007年4月に東京都に設立されたIT関連の企業です。業務改革やプロジェクト運用を支援し、ネットワークインフラ設置事業、情報管理ソフトウェア開発事業、データマネジメント事業を展開しています。主要な業界はIT、人材・アウトソーシング、コンサルティング、Webアプリ・サービス運営、ITインフラストラクチャー、人材派遣、経営コンサルなどです。
株式会社ＭＯＶＥＲ＆ＣＯＭＰＡＮＹ	56	総合系コンサル	https://mover-company.co.jp/contact	https://mover-company.co.jp/company/		
株式会社ＧＲコンサルティング	171	経営コンサル	http://www.gr-consulting.co.jp/contact/	http://www.gr-consulting.co.jp/about/	電力削減コンサルティング･電子ブレーカー販売企業	東京都に拠点を置く電力削減コンサルティング･電子ブレーカー販売企業です。2011年4月に設立され、コンサルティングや経営コンサルの分野で活動しています。
株式会社エンブルー	30	経営コンサル	https://enblue.co.jp/contactform.html	https://enblue.co.jp	売電権の買取やM&A支援などを行う企業	東京都に拠点を置く企業であり、売電権の買取やM&A支援などを専門としています。また、市場リサーチ事業や不動産買取事業も行っており、その他サービス、不動産、コンサルティング、不動産売買・仲介、研究・調査・リサーチ、経営コンサルの業界において活動しています。
株式会社マーケットヴィジョン	23	経営コンサル	http://www.marketvision.co.jp/contact/	http://www.marketvision.co.jp	小売店舗の情報提供サービス企業	2015年7月に東京都で設立された小売店舗の情報提供サービス企業です。同社はデータ解析事業や営業活動支援システム開発事業を展開しており、主にIT業界やコンサルティング業界、Webアプリ・サービス運営などの分野で活動しています。その他、ITや経営コンサルにも取り組んでいます。
株式会社イーライフ	45	経営コンサル	https://www.elife.co.jp/contact/	https://www.elife.co.jp/about/company/	企業と消費者のニーズを調査するコンサルタント企業	東京都に位置するコンサルタント企業であり、企業と消費者のニーズを調査することに力を入れています。1999年9月に設立され、販売アドバイザリー事業、マーケティングコンサルティング事業、営業支援サービス事業、商品開発アドバイザリー事業を行っています。その他サービス、コンサルティング、販促コンサル、研究・調査・リサーチ、経営コンサル、その他コンサル業界に属していま
ブランディングテクノロジー株式会社	101	経営コンサル	https://www.branding-t.co.jp/contact_dl_techm/	https://www.branding-t.co.jp/company/summary/	Web全般のサポートを提供する企業	2001年8月1日に設立された東京都に拠点を置く総合広告代理店です。同社は広告・制作、IT、コンサルティング、Webアプリ・サービス運営、Web制作、CM制作・映像制作、販促コンサル、デジタル系コンテンツ、経営コンサルなどの業界で幅広いサービスを提供しています。同社はテレビ広告制作事業とビデオプロダクション事業に特化し、Web全般のサポートを提供しています。
株式会社情報戦略テクノロジー	406	経営コンサル	https://www.is-tech.co.jp/contact/index.html	https://www.is-tech.co.jp/	コンサルティングおよび情報システム開発を提供する企業	東京都を拠点に、コンサルティングおよび情報システム開発を提供する企業です。マーケティングコンサルティング事業、物流システムの開発事業、および金融機関用システム開発事業に注力しています。2009年1月23日に設立され、IT、コンサルティング、クラウド系/SaaS/ASPサービス、Webアプリ・サービス運営、販促コンサル、受託開発、経営コンサルなどの業界で活躍し
株式会社ゼロメディカル	152	経営コンサル	http://zeromedical.tv/contact/	https://zeromedical.tv/	医療施設のビジネスアドバイザー企業	2005年9月に東京都に設立された医療施設のビジネスアドバイザー企業です。同社は、Webマーケティング支援事業、インターネットポータルサイト運営事業、デイサービス施設の経営・運営を行っています。主要な業界は医療・製薬・福祉、広告・制作、IT、コンサルティングであり、Webマーケコンサル、Webアプリ・サービス運営、デザイン、その他医療・福祉、経営コンサルなど
株式会社大文字	24	経営コンサル	http://www.dmnj.co.jp/contact/index.php	http://www.dmnj.co.jp/	セールスプロモーション事業を主に展開する製品提供企業	東京都に拠点を置くセールスプロモーション事業を主に展開する製品提供企業です。同社は販売アドバイザリー事業、Webマーケティング支援事業、清掃関連商品販売事業、照明設備販売事業、販売促進用品製作事業、プロモーショングッズ開発業、販促企画事業を行っています。業界としては生活用品、IT、エンタメ・娯楽、人材・アウトソーシング、小売・販売・卸売、コンサルティング、W
株式会社東和	48	経営コンサル	http://www.towa22.co.jp/contact01.php	https://www.towa22.co.jp/	サロン経営コンサル企業	東京都に拠点を置くサロン経営コンサル企業です。同社は市場リサーチ事業、研修セミナー事業、美容品卸売事業、経営管理システム開発・提供事業に従事しています。また、建設、広告・制作、IT、人材・アウトソーシング、エンタメ・娯楽、その他サービス、商社、小売・販売・卸売、コンサルティング、広告運用コンサル、Webアプリ・サービス運営、Web制作、セミナー、美容グッズ販
株式会社天音	112	経営コンサル	http://www.amane.co.jp/contact/	http://www.amane.co.jp/about/company/		
株式会社プライム・インデックス	43	経営コンサル	http://www.prime-index.com/toiawase.html	http://www.prime-index.com/	小売や介護などに特化した経営コンサルティング企業	2004年1月に神奈川県で設立された経営コンサルティング企業です。小売や介護などに特化した事業を展開しており、鍼治療院運営事業やデータ解析事業を主要な業務としています。医療・製薬・福祉、IT、コンサルティング、医療施設、その他IT、経営コンサルの分野において活動しています。
絆ホールディングス株式会社	113	経営コンサル	http://www.kizna.co.jp/kizna/contact/	https://kizna.co.jp/about/company/	情報通信製品の販売やマーケティング、そして経営コンサルティングを提供する企業	東京都に拠点を置き、情報通信製品の販売やマーケティング、そして経営コンサルティングを提供する企業です。2008年4月に設立され、主に美容・アパレル、IT、人材・アウトソーシング、コンサルティング、Webマーケコンサル、販促コンサル、コールセンター、美容サロン、経営コンサルなどの業界に特化したマーケティングコンサルティング事業やWebマーケティング支援事業を展
株式会社メディブレーン	130	財務コンサル	https://medi-brain.com/mailform.php	https://medi-brain.com/company.html	医療費節減のコンサルティングを専門に行う企業	大阪府に拠点を置く、医療費節減のコンサルティングを専門に行う企業です。1991年4月1日に設立され、人材・アウトソーシング、コンサルティング、財務コンサル、人材派遣の業界で活動しています。また、医療事務スタッフ派遣業も手掛けております。
日本ビジネスアート株式会社	106	経営コンサル	https://www.jbakk.co.jp/contact/consult/	https://www.jbakk.co.jp/about/outline/	医療業界の自営業者向けのビジネスアドバイザリーを提供する企業	1991年10月25日に設立された大阪府を拠点とする企業です。同社は、医療業界の自営業者向けにビジネスアドバイザリーを提供しており、主力事業としてマーケティングコンサルティングを展開しています。コンサルティング、販促コンサル、経営コンサルを取り扱う同社は、幅広い専門知識と経験に基づいて、顧客の成長と成功をサポートしています。
ＢＣホールディングス株式会社	40	経営コンサル	https://www.bc-holdings.co.jp/inquiry/	https://bc-holdings.co.jp/	店舗経営のアドバイスを提供する企業	大阪府に本社を構える店舗経営のアドバイスを提供する企業です。2001年8月23日に設立され、人材・アウトソーシング、コンサルティング、企業研修、翻訳・通訳、経営コンサルの業界で事業展開しています。主要な事業としては、企業内トレーニングアウトソーシング事業と言語通訳・翻訳サービス事業を行っています。
マーケットクリエイティブ株式会社	26	経営コンサル	http://www.mative.co.jp/contact.html	https://www.mative.co.jp/company/	店舗販促の戦略提案、企画から製作まで一括対応する企業	大阪府に所在する企業です。同社は、店舗販促の戦略提案や企画から製作まで一括対応を行っています。さらに、サイン・グラフィックデザイン事業、店舗空間デザイン事業、陳列デザイン事業を行っており、2003年9月に設立されました。同社は建設、広告・制作、コンサルティング、デザイン、店舗デザイン、経営コンサルの業界で活動しています。
